,ts_code,symbol,name,area,industry,list_date
0,000001.SZ,1,平安银行,深圳,银行,19910403
1,000002.SZ,2,万科A,深圳,全国地产,19910129
2,000004.SZ,4,ST国华,深圳,软件服务,19910114
3,000005.SZ,5,ST星源,深圳,环境保护,19901210
4,000006.SZ,6,深振业A,深圳,区域地产,19920427
5,000007.SZ,7,全新好,深圳,其他商业,19920413
6,000008.SZ,8,神州高铁,北京,运输设备,19920507
7,000009.SZ,9,中国宝安,深圳,电气设备,19910625
8,000010.SZ,10,美丽生态,深圳,建筑工程,19951027
9,000011.SZ,11,深物业A,深圳,区域地产,19920330
10,000012.SZ,12,南玻A,深圳,玻璃,19920228
11,000014.SZ,14,沙河股份,深圳,全国地产,19920602
12,000016.SZ,16,深康佳A,深圳,家用电器,19920327
13,000017.SZ,17,深中华A,深圳,服饰,19920331
14,000019.SZ,19,深粮控股,深圳,农业综合,19921012
15,000020.SZ,20,深华发A,深圳,元器件,19920428
16,000021.SZ,21,深科技,深圳,IT设备,19940202
17,000023.SZ,23,深天地A,深圳,水泥,19930429
18,000025.SZ,25,特力A,深圳,汽车服务,19930621
19,000026.SZ,26,飞亚达,深圳,服饰,19930603
20,000027.SZ,27,深圳能源,深圳,火力发电,19930903
21,000028.SZ,28,国药一致,深圳,医药商业,19930809
22,000029.SZ,29,深深房A,深圳,区域地产,19930915
23,000030.SZ,30,富奥股份,吉林,汽车配件,19930929
24,000031.SZ,31,大悦城,深圳,全国地产,19931008
25,000032.SZ,32,深桑达A,深圳,建筑工程,19931028
26,000034.SZ,34,神州数码,深圳,软件服务,19940509
27,000035.SZ,35,中国天楹,江苏,环境保护,19940408
28,000036.SZ,36,华联控股,深圳,全国地产,19940617
29,000037.SZ,37,深南电A,深圳,火力发电,19940701
30,000038.SZ,38,*ST大通,深圳,综合类,19940808
31,000039.SZ,39,中集集团,深圳,运输设备,19940408
32,000040.SZ,40,东旭蓝天,深圳,新型电力,19940808
33,000042.SZ,42,中洲控股,深圳,全国地产,19940921
34,000045.SZ,45,深纺织A,深圳,元器件,19940815
35,000046.SZ,46,泛海控股,北京,多元金融,19940912
36,000048.SZ,48,京基智农,深圳,区域地产,19941101
37,000049.SZ,49,德赛电池,深圳,电气设备,19950320
38,000050.SZ,50,深天马A,深圳,元器件,19950315
39,000055.SZ,55,方大集团,深圳,装修装饰,19960415
40,000056.SZ,56,皇庭国际,深圳,房产服务,19960708
41,000058.SZ,58,深赛格,深圳,商品城,19961226
42,000059.SZ,59,华锦股份,辽宁,石油加工,19970130
43,000060.SZ,60,中金岭南,深圳,铅锌,19970123
44,000061.SZ,61,农产品,深圳,农业综合,19970110
45,000062.SZ,62,深圳华强,深圳,元器件,19970130
46,000063.SZ,63,中兴通讯,深圳,通信设备,19971118
47,000065.SZ,65,北方国际,北京,建筑工程,19980605
48,000066.SZ,66,中国长城,深圳,IT设备,19970626
49,000068.SZ,68,华控赛格,深圳,环境保护,19970611
50,000069.SZ,69,华侨城A,深圳,旅游景点,19970910
51,000070.SZ,70,特发信息,深圳,通信设备,20000511
52,000078.SZ,78,海王生物,深圳,医药商业,19981218
53,000088.SZ,88,盐田港,深圳,港口,19970728
54,000089.SZ,89,深圳机场,深圳,机场,19980420
55,000090.SZ,90,天健集团,深圳,建筑工程,19990721
56,000096.SZ,96,广聚能源,深圳,石油贸易,20000724
57,000099.SZ,99,中信海直,深圳,空运,20000731
58,000100.SZ,100,TCL科技,广东,元器件,20040130
59,000150.SZ,150,*ST宜康,广东,生物制药,20000807
60,000151.SZ,151,中成股份,北京,商贸代理,20000906
61,000153.SZ,153,丰原药业,安徽,化学制药,20000920
62,000155.SZ,155,川能动力,四川,新型电力,20000926
63,000156.SZ,156,华数传媒,浙江,影视音像,20000906
64,000157.SZ,157,中联重科,湖南,工程机械,20001012
65,000158.SZ,158,常山北明,河北,软件服务,20000724
66,000159.SZ,159,国际实业,新疆,石油贸易,20000926
67,000166.SZ,166,申万宏源,新疆,证券,20150126
68,000301.SZ,301,东方盛虹,江苏,化纤,20000529
69,000333.SZ,333,美的集团,广东,家用电器,20130918
70,000338.SZ,338,潍柴动力,山东,汽车配件,20070430
71,000400.SZ,400,许继电气,河南,电气设备,19970418
72,000401.SZ,401,冀东水泥,河北,水泥,19960614
73,000402.SZ,402,金融街,北京,全国地产,19960626
74,000403.SZ,403,派林生物,山西,生物制药,19960628
75,000404.SZ,404,长虹华意,江西,家用电器,19960619
76,000407.SZ,407,胜利股份,山东,供气供热,19960703
77,000408.SZ,408,藏格矿业,青海,农药化肥,19960628
78,000409.SZ,409,云鼎科技,山东,软件服务,19960627
79,000410.SZ,410,*ST沈机,辽宁,机床制造,19960718
80,000411.SZ,411,英特集团,浙江,医药商业,19960716
81,000413.SZ,413,东旭光电,河北,元器件,19960925
82,000415.SZ,415,渤海租赁,新疆,多元金融,19960716
83,000416.SZ,416,民生控股,山东,多元金融,19960719
84,000417.SZ,417,合肥百货,安徽,百货,19960812
85,000419.SZ,419,通程控股,湖南,百货,19960816
86,000420.SZ,420,吉林化纤,吉林,化纤,19960802
87,000421.SZ,421,南京公用,江苏,供气供热,19960806
88,000422.SZ,422,湖北宜化,湖北,农药化肥,19960815
89,000423.SZ,423,东阿阿胶,山东,中成药,19960729
90,000425.SZ,425,徐工机械,江苏,工程机械,19960828
91,000426.SZ,426,兴业矿业,内蒙,铅锌,19960828
92,000428.SZ,428,华天酒店,湖南,酒店餐饮,19960808
93,000429.SZ,429,粤高速A,广东,路桥,19980220
94,000430.SZ,430,张家界,湖南,旅游景点,19960829
95,000488.SZ,488,晨鸣纸业,山东,造纸,20001120
96,000498.SZ,498,山东路桥,山东,建筑工程,19970609
97,000501.SZ,501,武商集团,湖北,百货,19921120
98,000503.SZ,503,国新健康,山东,软件服务,19921130
99,000504.SZ,504,南华生物,湖南,医疗保健,19921208
100,000505.SZ,505,京粮控股,海南,食品,19921221
101,000506.SZ,506,中润资源,山东,黄金,19930312
102,000507.SZ,507,珠海港,广东,港口,19930326
103,000509.SZ,509,华塑控股,四川,元器件,19930507
104,000510.SZ,510,新金路,四川,化工原料,19930507
105,000513.SZ,513,丽珠集团,广东,化学制药,19931028
106,000514.SZ,514,渝开发,重庆,区域地产,19930712
107,000516.SZ,516,国际医学,陕西,医疗保健,19930809
108,000517.SZ,517,荣安地产,浙江,区域地产,19930806
109,000518.SZ,518,四环生物,江苏,生物制药,19930908
110,000519.SZ,519,中兵红箭,湖南,专用机械,19931008
111,000520.SZ,520,长航凤凰,湖北,水运,19931025
112,000521.SZ,521,长虹美菱,安徽,家用电器,19931018
113,000523.SZ,523,广州浪奇,广东,日用化工,19931108
114,000524.SZ,524,岭南控股,广东,旅游服务,19931118
115,000525.SZ,525,ST红太阳,江苏,农药化肥,19931028
116,000526.SZ,526,学大教育,福建,文教休闲,19931101
117,000528.SZ,528,柳工,广西,工程机械,19931118
118,000529.SZ,529,广弘控股,广东,出版业,19931118
119,000530.SZ,530,冰山冷热,辽宁,机械基件,19931208
120,000531.SZ,531,穗恒运A,广东,火力发电,19940106
121,000532.SZ,532,华金资本,广东,多元金融,19940103
122,000533.SZ,533,顺钠股份,广东,电气设备,19940103
123,000534.SZ,534,万泽股份,广东,生物制药,19940110
124,000536.SZ,536,华映科技,福建,元器件,19931126
125,000537.SZ,537,广宇发展,天津,新型电力,19931210
126,000538.SZ,538,云南白药,云南,中成药,19931215
127,000539.SZ,539,粤电力A,广东,火力发电,19931126
128,000540.SZ,540,中天金融,贵州,多元金融,19940202
129,000541.SZ,541,佛山照明,广东,家用电器,19931123
130,000543.SZ,543,皖能电力,安徽,火力发电,19931220
131,000544.SZ,544,中原环保,河南,环境保护,19931208
132,000545.SZ,545,金浦钛业,吉林,化工原料,19931215
133,000546.SZ,546,金圆股份,吉林,环境保护,19931215
134,000547.SZ,547,航天发展,福建,通信设备,19931130
135,000548.SZ,548,湖南投资,湖南,路桥,19931220
136,000550.SZ,550,江铃汽车,江西,汽车整车,19931201
137,000551.SZ,551,创元科技,江苏,专用机械,19940106
138,000552.SZ,552,靖远煤电,甘肃,煤炭开采,19940106
139,000553.SZ,553,安道麦A,湖北,农药化肥,19931203
140,000554.SZ,554,泰山石油,山东,石油贸易,19931215
141,000555.SZ,555,神州信息,深圳,软件服务,19940408
142,000557.SZ,557,西部创业,宁夏,铁路,19940617
143,000558.SZ,558,莱茵体育,浙江,文教休闲,19940509
144,000559.SZ,559,万向钱潮,浙江,汽车配件,19940110
145,000560.SZ,560,我爱我家,云南,房产服务,19940202
146,000561.SZ,561,烽火电子,陕西,通信设备,19940509
147,000563.SZ,563,陕国投A,陕西,多元金融,19940110
148,000564.SZ,564,ST大集,陕西,百货,19940110
149,000565.SZ,565,渝三峡A,重庆,染料涂料,19940408
150,000566.SZ,566,海南海药,海南,化学制药,19940525
151,000567.SZ,567,海德股份,海南,多元金融,19940525
152,000568.SZ,568,泸州老窖,四川,白酒,19940509
153,000570.SZ,570,苏常柴A,江苏,农用机械,19940701
154,000571.SZ,571,ST大洲,海南,煤炭开采,19940525
155,000572.SZ,572,海马汽车,海南,汽车整车,19940808
156,000573.SZ,573,粤宏远A,广东,区域地产,19940815
157,000576.SZ,576,甘化科工,广东,食品,19940907
158,000581.SZ,581,威孚高科,江苏,汽车配件,19980924
159,000582.SZ,582,北部湾港,广西,港口,19951102
160,000584.SZ,584,哈工智能,江苏,专用机械,19951128
161,000586.SZ,586,汇源通信,四川,通信设备,19951220
162,000587.SZ,587,*ST金洲,黑龙江,服饰,19960425
163,000589.SZ,589,贵州轮胎,贵州,汽车配件,19960308
164,000590.SZ,590,启迪药业,湖南,中成药,19960119
165,000591.SZ,591,太阳能,重庆,新型电力,19960208
166,000592.SZ,592,平潭发展,福建,林业,19960327
167,000593.SZ,593,德龙汇能,四川,供气供热,19960312
168,000595.SZ,595,宝塔实业,宁夏,机械基件,19960419
169,000596.SZ,596,古井贡酒,安徽,白酒,19960927
170,000597.SZ,597,东北制药,辽宁,化学制药,19960523
171,000598.SZ,598,兴蓉环境,四川,水务,19960529
172,000599.SZ,599,青岛双星,山东,汽车配件,19960430
173,000600.SZ,600,建投能源,河北,火力发电,19960606
174,000601.SZ,601,韶能股份,广东,水力发电,19960830
175,000603.SZ,603,盛达资源,北京,铅锌,19960823
176,000605.SZ,605,渤海股份,北京,供气供热,19960913
177,000606.SZ,606,*ST顺利,青海,互联网,19961004
178,000607.SZ,607,华媒控股,浙江,广告包装,19960830
179,000608.SZ,608,阳光股份,广西,区域地产,19960919
180,000609.SZ,609,中迪投资,北京,区域地产,19961010
181,000610.SZ,610,西安旅游,陕西,旅游服务,19960926
182,000612.SZ,612,焦作万方,河南,铝,19960926
183,000615.SZ,615,奥园美谷,湖北,医疗保健,19961016
184,000616.SZ,616,ST海投,辽宁,全国地产,19961108
185,000617.SZ,617,中油资本,新疆,多元金融,19961022
186,000619.SZ,619,海螺新材,安徽,其他建材,19961023
187,000620.SZ,620,新华联,北京,全国地产,19961029
188,000622.SZ,622,恒立实业,湖南,批发业,19961107
189,000623.SZ,623,吉林敖东,吉林,中成药,19961028
190,000625.SZ,625,长安汽车,重庆,汽车整车,19970610
191,000626.SZ,626,远大控股,江苏,商贸代理,19961128
192,000627.SZ,627,天茂集团,湖北,保险,19961112
193,000628.SZ,628,高新发展,四川,建筑工程,19961118
194,000629.SZ,629,钒钛股份,四川,小金属,19961115
195,000630.SZ,630,铜陵有色,安徽,铜,19961120
196,000631.SZ,631,顺发恒业,浙江,区域地产,19961122
197,000632.SZ,632,三木集团,福建,综合类,19961121
198,000633.SZ,633,合金投资,新疆,小金属,19961112
199,000635.SZ,635,英力特,宁夏,化工原料,19961120
200,000636.SZ,636,风华高科,广东,元器件,19961129
201,000637.SZ,637,茂化实华,广东,石油加工,19961114
202,000638.SZ,638,万方发展,吉林,软件服务,19961126
203,000639.SZ,639,西王食品,山东,食品,19961126
204,000650.SZ,650,仁和药业,江西,中成药,19961210
205,000651.SZ,651,格力电器,广东,家用电器,19961118
206,000652.SZ,652,泰达股份,天津,批发业,19961128
207,000655.SZ,655,金岭矿业,山东,普钢,19961128
208,000656.SZ,656,金科股份,重庆,全国地产,19961128
209,000657.SZ,657,中钨高新,海南,小金属,19961205
210,000659.SZ,659,珠海中富,广东,广告包装,19961203
211,000661.SZ,661,长春高新,吉林,生物制药,19961218
212,000663.SZ,663,永安林业,福建,林业,19961206
213,000665.SZ,665,湖北广电,湖北,影视音像,19961210
214,000666.SZ,666,经纬纺机,北京,多元金融,19961210
215,000667.SZ,667,美好置业,云南,全国地产,19961205
216,000668.SZ,668,荣丰控股,山东,医药商业,19961210
217,000669.SZ,669,ST金鸿,吉林,供气供热,19961210
218,000670.SZ,670,盈方微,湖北,元器件,19961217
219,000671.SZ,671,阳光城,福建,区域地产,19961218
220,000672.SZ,672,上峰水泥,甘肃,水泥,19961218
221,000676.SZ,676,智度股份,广东,互联网,19961224
222,000677.SZ,677,恒天海龙,山东,化纤,19961226
223,000678.SZ,678,襄阳轴承,湖北,汽车配件,19970106
224,000679.SZ,679,大连友谊,辽宁,百货,19970124
225,000680.SZ,680,山推股份,山东,工程机械,19970122
226,000681.SZ,681,视觉中国,江苏,互联网,19970121
227,000682.SZ,682,东方电子,山东,电气设备,19970121
228,000683.SZ,683,远兴能源,内蒙,化工原料,19970131
229,000685.SZ,685,中山公用,广东,水务,19970123
230,000686.SZ,686,东北证券,吉林,证券,19970227
231,000688.SZ,688,国城矿业,重庆,铅锌,19970120
232,000690.SZ,690,宝新能源,广东,火力发电,19970128
233,000691.SZ,691,亚太实业,甘肃,化工原料,19970228
234,000692.SZ,692,惠天热电,辽宁,供气供热,19970227
235,000695.SZ,695,滨海能源,天津,广告包装,19970218
236,000697.SZ,697,炼石航空,陕西,航空,19970325
237,000698.SZ,698,沈阳化工,辽宁,石油加工,19970220
238,000700.SZ,700,模塑科技,江苏,汽车配件,19970228
239,000701.SZ,701,厦门信达,福建,商贸代理,19970226
240,000702.SZ,702,正虹科技,湖南,饲料,19970318
241,000703.SZ,703,恒逸石化,广西,化纤,19970328
242,000705.SZ,705,浙江震元,浙江,医药商业,19970410
243,000707.SZ,707,双环科技,湖北,化工原料,19970415
244,000708.SZ,708,中信特钢,湖北,特种钢,19970326
245,000709.SZ,709,河钢股份,河北,普钢,19970416
246,000710.SZ,710,贝瑞基因,四川,医疗保健,19970422
247,000711.SZ,711,京蓝科技,黑龙江,环境保护,19970411
248,000712.SZ,712,锦龙股份,广东,证券,19970415
249,000713.SZ,713,丰乐种业,安徽,种植业,19970422
250,000715.SZ,715,中兴商业,辽宁,百货,19970508
251,000716.SZ,716,黑芝麻,广西,食品,19970418
252,000717.SZ,717,中南股份,广东,普钢,19970508
253,000718.SZ,718,苏宁环球,吉林,区域地产,19970408
254,000719.SZ,719,中原传媒,河南,出版业,19970331
255,000720.SZ,720,新能泰山,山东,仓储物流,19970509
256,000721.SZ,721,西安饮食,陕西,酒店餐饮,19970430
257,000722.SZ,722,湖南发展,湖南,其他建材,19970522
258,000723.SZ,723,美锦能源,山西,焦炭加工,19970515
259,000725.SZ,725,京东方A,北京,元器件,20010112
260,000726.SZ,726,鲁泰A,山东,纺织,20001225
261,000727.SZ,727,冠捷科技,江苏,元器件,19970520
262,000728.SZ,728,国元证券,安徽,证券,19970616
263,000729.SZ,729,燕京啤酒,北京,啤酒,19970716
264,000731.SZ,731,四川美丰,四川,农药化肥,19970617
265,000732.SZ,732,ST泰禾,福建,区域地产,19970704
266,000733.SZ,733,振华科技,贵州,元器件,19970703
267,000735.SZ,735,罗牛山,海南,农业综合,19970611
268,000736.SZ,736,中交地产,重庆,全国地产,19970425
269,000737.SZ,737,北方铜业,山西,铜,19970428
270,000738.SZ,738,航发控制,江苏,航空,19970626
271,000739.SZ,739,普洛药业,浙江,化学制药,19970509
272,000750.SZ,750,国海证券,广西,证券,19970709
273,000751.SZ,751,锌业股份,辽宁,铅锌,19970626
274,000752.SZ,752,*ST西发,西藏,啤酒,19970625
275,000753.SZ,753,漳州发展,福建,汽车服务,19970626
276,000755.SZ,755,山西路桥,山西,路桥,19970627
277,000756.SZ,756,新华制药,山东,化学制药,19970806
278,000757.SZ,757,浩物股份,四川,汽车配件,19970627
279,000758.SZ,758,中色股份,北京,铅锌,19970416
280,000759.SZ,759,中百集团,湖北,超市连锁,19970519
281,000761.SZ,761,本钢板材,辽宁,普钢,19980115
282,000762.SZ,762,西藏矿业,西藏,小金属,19970708
283,000766.SZ,766,通化金马,吉林,化学制药,19970430
284,000767.SZ,767,晋控电力,山西,火力发电,19970609
285,000768.SZ,768,中航西飞,陕西,航空,19970626
286,000776.SZ,776,广发证券,广东,证券,19970611
287,000777.SZ,777,中核科技,江苏,机械基件,19970710
288,000778.SZ,778,新兴铸管,河北,钢加工,19970606
289,000779.SZ,779,甘咨询,甘肃,建筑工程,19970528
290,000782.SZ,782,美达股份,广东,化纤,19970619
291,000783.SZ,783,长江证券,湖北,证券,19970731
292,000785.SZ,785,居然之家,湖北,百货,19970711
293,000786.SZ,786,北新建材,北京,其他建材,19970606
294,000788.SZ,788,北大医药,重庆,化学制药,19970616
295,000789.SZ,789,万年青,江西,水泥,19970923
296,000790.SZ,790,华神科技,四川,中成药,19980327
297,000791.SZ,791,甘肃能源,甘肃,水力发电,19971014
298,000792.SZ,792,盐湖股份,青海,农药化肥,19970904
299,000793.SZ,793,华闻集团,海南,出版业,19970729
300,000795.SZ,795,英洛华,浙江,矿物制品,19970808
301,000796.SZ,796,ST凯撒,海南,旅游服务,19970703
302,000797.SZ,797,中国武夷,福建,全国地产,19970715
303,000798.SZ,798,中水渔业,北京,渔业,19980212
304,000799.SZ,799,酒鬼酒,湖南,白酒,19970718
305,000800.SZ,800,一汽解放,吉林,汽车整车,19970618
306,000801.SZ,801,四川九洲,四川,家用电器,19980506
307,000802.SZ,802,北京文化,北京,影视音像,19980108
308,000803.SZ,803,山高环能,四川,环境保护,19980303
309,000806.SZ,806,*ST银河,广西,电气设备,19980416
310,000807.SZ,807,云铝股份,云南,铝,19980408
311,000809.SZ,809,ST新城,辽宁,区域地产,19980616
312,000810.SZ,810,创维数字,四川,家用电器,19980602
313,000811.SZ,811,冰轮环境,山东,工程机械,19980528
314,000812.SZ,812,陕西金叶,陕西,广告包装,19980623
315,000813.SZ,813,德展健康,新疆,化学制药,19980519
316,000815.SZ,815,美利云,宁夏,造纸,19980609
317,000816.SZ,816,智慧农业,江苏,农用机械,19970818
318,000818.SZ,818,航锦科技,辽宁,化工原料,19971017
319,000819.SZ,819,岳阳兴长,湖南,石油加工,19970625
320,000820.SZ,820,神雾节能,江西,环境保护,19980630
321,000821.SZ,821,京山轻机,湖北,电气设备,19980626
322,000822.SZ,822,山东海化,山东,化工原料,19980703
323,000823.SZ,823,超声电子,广东,元器件,19971008
324,000825.SZ,825,太钢不锈,山西,特种钢,19981021
325,000826.SZ,826,启迪环境,湖北,环境保护,19980225
326,000828.SZ,828,东莞控股,广东,路桥,19970617
327,000829.SZ,829,天音控股,江西,其他商业,19971202
328,000830.SZ,830,鲁西化工,山东,农药化肥,19980807
329,000831.SZ,831,中国稀土,江西,小金属,19980911
330,000833.SZ,833,粤桂股份,广西,食品,19981111
331,000836.SZ,836,富通信息,天津,通信设备,19970929
332,000837.SZ,837,秦川机床,陕西,机床制造,19980928
333,000838.SZ,838,财信发展,重庆,区域地产,19970626
334,000839.SZ,839,ST国安,北京,综合类,19971031
335,000848.SZ,848,承德露露,河北,软饮料,19971113
336,000850.SZ,850,华茂股份,安徽,纺织,19981007
337,000851.SZ,851,高鸿股份,贵州,通信设备,19980609
338,000852.SZ,852,石化机械,湖北,化工机械,19981126
339,000856.SZ,856,冀东装备,河北,专用机械,19980813
340,000858.SZ,858,五粮液,四川,白酒,19980427
341,000859.SZ,859,国风新材,安徽,塑料,19981119
342,000860.SZ,860,顺鑫农业,北京,白酒,19981104
343,000861.SZ,861,海印股份,广东,其他商业,19981028
344,000862.SZ,862,银星能源,宁夏,新型电力,19980915
345,000863.SZ,863,三湘印象,上海,区域地产,19970925
346,000868.SZ,868,安凯客车,安徽,汽车整车,19970725
347,000869.SZ,869,张裕A,山东,红黄酒,20001026
348,000875.SZ,875,吉电股份,吉林,火力发电,20020926
349,000876.SZ,876,新希望,四川,饲料,19980311
350,000877.SZ,877,天山股份,新疆,水泥,19990107
351,000878.SZ,878,云南铜业,云南,铜,19980602
352,000880.SZ,880,潍柴重机,山东,专用机械,19980402
353,000881.SZ,881,中广核技,辽宁,综合类,19980902
354,000882.SZ,882,华联股份,北京,其他商业,19980616
355,000883.SZ,883,湖北能源,湖北,火力发电,19980519
356,000885.SZ,885,城发环境,河南,环境保护,19990319
357,000886.SZ,886,海南高速,海南,区域地产,19980123
358,000887.SZ,887,中鼎股份,安徽,汽车配件,19981203
359,000888.SZ,888,峨眉山A,四川,旅游景点,19971021
360,000889.SZ,889,ST中嘉,河北,通信设备,19971218
361,000890.SZ,890,法尔胜,江苏,钢加工,19990119
362,000892.SZ,892,欢瑞世纪,重庆,影视音像,19990115
363,000893.SZ,893,亚钾国际,广东,农药化肥,19981224
364,000895.SZ,895,双汇发展,河南,食品,19981210
365,000897.SZ,897,津滨发展,天津,区域地产,19990422
366,000898.SZ,898,鞍钢股份,辽宁,普钢,19971225
367,000899.SZ,899,赣能股份,江西,火力发电,19971126
368,000900.SZ,900,现代投资,湖南,路桥,19990128
369,000901.SZ,901,航天科技,黑龙江,汽车配件,19990401
370,000902.SZ,902,新洋丰,湖北,农药化肥,19990408
371,000903.SZ,903,云内动力,云南,汽车配件,19990415
372,000905.SZ,905,厦门港务,福建,港口,19990429
373,000906.SZ,906,浙商中拓,浙江,仓储物流,19990707
374,000908.SZ,908,景峰医药,湖南,化学制药,19990203
375,000909.SZ,909,数源科技,浙江,综合类,19990507
376,000910.SZ,910,大亚圣象,江苏,家居用品,19990630
377,000911.SZ,911,南宁糖业,广西,食品,19990527
378,000912.SZ,912,泸天化,四川,农药化肥,19990603
379,000913.SZ,913,钱江摩托,浙江,摩托车,19990514
380,000915.SZ,915,华特达因,山东,化学制药,19990609
381,000917.SZ,917,电广传媒,湖南,影视音像,19990325
382,000918.SZ,918,嘉凯城,浙江,全国地产,19990720
383,000919.SZ,919,金陵药业,江苏,化学制药,19991118
384,000920.SZ,920,沃顿科技,贵州,环境保护,19990616
385,000921.SZ,921,海信家电,广东,家用电器,19990713
386,000922.SZ,922,佳电股份,黑龙江,电气设备,19990618
387,000923.SZ,923,河钢资源,河北,普钢,19990714
388,000925.SZ,925,众合科技,浙江,运输设备,19990611
389,000926.SZ,926,福星股份,湖北,区域地产,19990618
390,000927.SZ,927,中国铁物,天津,仓储物流,19990727
391,000928.SZ,928,中钢国际,吉林,建筑工程,19990312
392,000929.SZ,929,兰州黄河,甘肃,啤酒,19990623
393,000930.SZ,930,中粮科技,安徽,农业综合,19990712
394,000931.SZ,931,中关村,北京,化学制药,19990712
395,000932.SZ,932,华菱钢铁,湖南,普钢,19990803
396,000933.SZ,933,神火股份,河南,铝,19990831
397,000935.SZ,935,四川双马,四川,水泥,19990824
398,000936.SZ,936,华西股份,江苏,化纤,19990810
399,000937.SZ,937,冀中能源,河北,煤炭开采,19990909
400,000938.SZ,938,紫光股份,北京,软件服务,19991104
401,000948.SZ,948,南天信息,云南,软件服务,19991014
402,000949.SZ,949,新乡化纤,河南,化纤,19991021
403,000950.SZ,950,重药控股,重庆,医药商业,19990916
404,000951.SZ,951,中国重汽,山东,汽车整车,19991125
405,000952.SZ,952,广济药业,湖北,化学制药,19991112
406,000953.SZ,953,河化股份,广西,化学制药,19991202
407,000955.SZ,955,欣龙控股,海南,纺织,19991209
408,000957.SZ,957,中通客车,山东,汽车整车,20000113
409,000958.SZ,958,电投产融,河北,多元金融,19991223
410,000959.SZ,959,首钢股份,北京,普钢,19991216
411,000960.SZ,960,锡业股份,云南,小金属,20000221
412,000961.SZ,961,中南建设,江苏,全国地产,20000301
413,000962.SZ,962,东方钽业,宁夏,小金属,20000120
414,000963.SZ,963,华东医药,浙江,化学制药,20000127
415,000965.SZ,965,天保基建,天津,区域地产,20000406
416,000966.SZ,966,长源电力,湖北,火力发电,20000316
417,000967.SZ,967,盈峰环境,浙江,环境保护,20000330
418,000968.SZ,968,蓝焰控股,山西,石油开采,20000622
419,000969.SZ,969,安泰科技,北京,小金属,20000529
420,000970.SZ,970,中科三环,北京,矿物制品,20000420
421,000971.SZ,971,ST高升,湖北,互联网,20000427
422,000972.SZ,972,ST中基,新疆,食品,20000926
423,000973.SZ,973,佛塑科技,广东,塑料,20000525
424,000975.SZ,975,银泰黄金,内蒙,黄金,20000608
425,000976.SZ,976,华铁股份,广东,运输设备,20000601
426,000977.SZ,977,浪潮信息,山东,IT设备,20000608
427,000978.SZ,978,桂林旅游,广西,旅游景点,20000518
428,000980.SZ,980,众泰汽车,浙江,汽车配件,20000616
429,000981.SZ,981,山子股份,甘肃,汽车配件,20000622
430,000982.SZ,982,中银绒业,宁夏,纺织,20000706
431,000983.SZ,983,山西焦煤,山西,煤炭开采,20000726
432,000985.SZ,985,大庆华科,黑龙江,化工原料,20000726
433,000987.SZ,987,越秀资本,广东,多元金融,20000718
434,000988.SZ,988,华工科技,湖北,专用机械,20000608
435,000989.SZ,989,九芝堂,湖南,中成药,20000628
436,000990.SZ,990,诚志股份,江西,化工原料,20000706
437,000993.SZ,993,闽东电力,福建,水力发电,20000731
438,000995.SZ,995,*ST皇台,甘肃,白酒,20000807
439,000996.SZ,996,中国中期,北京,汽车服务,20000718
440,000997.SZ,997,新大陆,福建,软件服务,20000807
441,000998.SZ,998,隆平高科,湖南,种植业,20001211
442,000999.SZ,999,华润三九,深圳,中成药,20000309
507,001696.SZ,1696,宗申动力,重庆,摩托车,19970306
508,001872.SZ,1872,招商港口,深圳,港口,19930505
509,001896.SZ,1896,豫能控股,河南,火力发电,19980122
510,001914.SZ,1914,招商积余,深圳,房产服务,19940928
511,001965.SZ,1965,招商公路,天津,路桥,20171225
512,001979.SZ,1979,招商蛇口,深圳,全国地产,20151230
513,002001.SZ,2001,新和成,浙江,化学制药,20040625
514,002002.SZ,2002,鸿达兴业,江苏,化工原料,20040625
515,002003.SZ,2003,伟星股份,浙江,服饰,20040625
516,002004.SZ,2004,华邦健康,重庆,农药化肥,20040625
517,002005.SZ,2005,ST德豪,安徽,家用电器,20040625
518,002006.SZ,2006,精功科技,浙江,专用机械,20040625
519,002007.SZ,2007,华兰生物,河南,生物制药,20040625
520,002008.SZ,2008,大族激光,深圳,电器仪表,20040625
521,002009.SZ,2009,天奇股份,江苏,工程机械,20040629
522,002010.SZ,2010,传化智联,浙江,仓储物流,20040629
523,002011.SZ,2011,盾安环境,浙江,家用电器,20040705
524,002012.SZ,2012,凯恩股份,浙江,造纸,20040705
525,002013.SZ,2013,中航机电,北京,航空,20040705
526,002014.SZ,2014,永新股份,安徽,塑料,20040708
527,002015.SZ,2015,协鑫能科,江苏,新型电力,20040708
528,002016.SZ,2016,世荣兆业,广东,区域地产,20040708
529,002017.SZ,2017,东信和平,广东,通信设备,20040713
530,002019.SZ,2019,亿帆医药,浙江,化学制药,20040713
531,002020.SZ,2020,京新药业,浙江,化学制药,20040715
532,002021.SZ,2021,ST中捷,浙江,纺织机械,20040715
533,002022.SZ,2022,*ST科华,上海,医疗保健,20040721
534,002023.SZ,2023,海特高新,四川,航空,20040721
535,002024.SZ,2024,ST易购,江苏,电器连锁,20040721
536,002025.SZ,2025,航天电器,贵州,元器件,20040726
537,002026.SZ,2026,山东威达,山东,机械基件,20040727
538,002027.SZ,2027,分众传媒,广东,广告包装,20040804
539,002028.SZ,2028,思源电气,上海,电气设备,20040805
